case_id,event_position,name,timestamp,org:group,org:resource,resource country,anomaly,isAnomaly
1-546838031,3,Accepted+Wait,54:16.0,Org line C,Tomas,Sweden,Normal,0
1-591627183,1,Accepted+In Progress,54:48.0,Org line B,Srinivasan,INDIA,Late,1
1-591627183,2,Queued+Awaiting Assignment,56:45.0,Org line B,Srinivasan,INDIA,Late,1
1-591627183,0,Accepted+In Progress,51:42.0,Org line B,Rijin,INDIA,Late,1
1-593312167,0,Accepted+In Progress,11:07.0,Org line A2,Ian,United Kingdom,Normal,0
1-593312167,1,Accepted+Wait,14:00.0,Org line A2,Ian,United Kingdom,Normal,0
1-594472343,0,Accepted+Wait,12:06.0,Org line A2,Urban,Sweden,Normal,0
1-581898739,4,Queued+Awaiting Assignment,10:44.0,Org line C,Praveen,Sweden,Normal,0
1-581898739,5,Queued+Awaiting Assignment,11:48.0,Org line C,Ann-Charlotte,Sweden,Normal,0
1-581898739,6,Accepted+In Progress,13:13.0,Org line C,Mats,Sweden,Normal,0
1-581898739,7,Completed+Closed,14:37.0,Org line C,Mats,Sweden,Normal,0
1-594666837,0,Accepted+In Progress,23:06.0,Org line C,Jörgen,Sweden,Normal,0
1-595293983,0,Queued+Awaiting Assignment,56:21.0,Org line B,Srinivasan,INDIA,Normal,0
1-596251950,0,Accepted+In Progress,39:11.0,Org line G4,Christer,Sweden,Normal,0
1-596331167,0,Accepted+In Progress,48:01.0,Org line C,Martin,Sweden,Normal,0
1-596331167,1,Queued+Awaiting Assignment,25:19.0,Org line C,Martin,Sweden,Normal,0
1-596251950,1,Accepted+Assigned,37:42.0,Org line G4,Christer,Sweden,Normal,0
1-595293983,1,Accepted+In Progress,50:17.0,Org line B,Rijin,INDIA,Normal,0
1-527208576,1,Accepted+Wait,59:32.0,Org line G4,Roland,Sweden,Normal,0
1-596608752,0,Accepted+In Progress,32:18.0,Org line C,Tomas,Sweden,Normal,0
1-596608752,1,Accepted+In Progress,33:37.0,Org line C,Tomas,Sweden,Normal,0
1-581898739,8,Accepted+In Progress,00:48.0,Org line C,Mats,Sweden,Normal,0
1-597616526,0,Accepted+In Progress,32:35.0,Org line C,Börje,Sweden,Normal,0
1-573830584,1,Accepted+In Progress,43:50.0,Org line C,Per,Sweden,Normal,0
1-599157751,0,Accepted+In Progress,40:16.0,Org line C,Ann-Charlotte,Sweden,Normal,0
1-599157751,1,Queued+Awaiting Assignment,48:47.0,Org line C,Ann-Charlotte,Sweden,Normal,0
1-512617571,4,Accepted+Wait,29:18.0,Org line A2,Andrew,United Kingdom,Normal,0
1-599626401,0,Queued+Awaiting Assignment,12:37.0,Org line C,Robert,USA,Normal,0
1-539805130,1,Accepted+Wait,28:16.0,Org line A2,Andrew,United Kingdom,Normal,0
1-378744625,1,Accepted+Assigned,29:39.0,Org line C,Anna,Sweden,Early,1
1-374832944,0,Accepted+Assigned,30:00.0,Org line C,Anna,Sweden,Normal,0
1-600432558,0,Accepted+In Progress,00:44.0,Org line G4,Andreas,Sweden,Normal,0
1-600432558,1,Accepted+Assigned,03:13.0,Org line G4,Andreas,Sweden,Normal,0
1-600663061,0,Accepted+In Progress,11:01.0,Org line C,Börje,Sweden,Normal,0
1-600663061,1,Queued+Awaiting Assignment,11:07.0,Org line C,Börje,Sweden,Normal,0
1-602870173,0,Accepted+In Progress,00:41.0,Org line C,Praveen,Sweden,Normal,0
1-602870173,1,Queued+Awaiting Assignment,10:10.0,Org line C,Praveen,Sweden,Normal,0
1-590574771,2,Completed+Closed,42:28.0,Org line C,Ramith,INDIA,Normal,0
1-602870173,2,Accepted+In Progress,35:18.0,Org line C,Sameer,Sweden,Normal,0
1-602870173,3,Queued+Awaiting Assignment,38:14.0,Org line C,Martin,Sweden,Normal,0
1-602870173,4,Queued+Awaiting Assignment,47:27.0,Org line C,Daniel,Sweden,Normal,0
1-603798757,0,Accepted+In Progress,57:05.0,Org line C,Anup,INDIA,Normal,0
1-524375607,2,Accepted+In Progress,44:51.0,Org line C,Jo,Belgium,Normal,0
1-604882241,0,Accepted+In Progress,21:15.0,Org line C,Stefan,Sweden,Normal,0
1-604882241,1,Queued+Awaiting Assignment,30:30.0,Org line C,Stefan,Sweden,Normal,0
1-602870173,5,Accepted+Assigned,08:35.0,Org line C,Daniel,Sweden,Normal,0
1-600663061,2,Accepted+In Progress,36:53.0,Org line C,Börje,Sweden,Normal,0
1-605279637,0,Accepted+In Progress,27:59.0,Org line A2,Timothy,United Kingdom,Normal,0
1-604882241,2,Accepted+In Progress,58:22.0,Org line C,Stefan,Sweden,Normal,0
1-590574771,3,Accepted+In Progress,47:02.0,Org line C,Ramith,INDIA,Normal,0
1-607158761,0,Accepted+In Progress,38:06.0,Org line A2,Bruno,France,Attribute,1
1-607158761,1,Accepted+In Progress,38:49.0,Org line C,Bruno,France,Attribute,1
1-270427461,2,Accepted+In Progress,57:27.0,Org line A2,Tomas,Sweden,Normal,0
1-236817141,4,Accepted+Assigned,09:27.0,Org line A2,Niklas,Sweden,Normal,0
1-360072755,2,Accepted+Assigned,10:03.0,Org line A2,Niklas,Sweden,Normal,0
1-382209384,2,Accepted+Assigned,10:10.0,Org line A2,Niklas,Sweden,Normal,0
1-182640781,4,Accepted+Assigned,10:25.0,Org line A2,Niklas,Sweden,Normal,0
1-520705880,1,Accepted+Wait,56:41.0,Org line A2,Tomas,Sweden,Normal,0
1-607840637,0,Accepted+In Progress,15:57.0,Org line G4,Rickard,Sweden,Normal,0
1-607934151,0,Accepted+Wait,37:49.0,Org line A2,Alan,United Kingdom,Normal,0
1-607158761,2,Queued+Awaiting Assignment,32:14.0,Org line G4,Viktoria,Sweden,Attribute,1
1-599157751,5,Queued+Awaiting Assignment,34:16.0,Org line C,Martin,Sweden,Rework,1
1-599157751,2,Queued+Awaiting Assignment,34:16.0,Org line C,Martin,Sweden,Normal,0
1-611506787,0,Accepted+In Progress,28:00.0,Org line C,Börje,Sweden,Normal,0
1-599157751,6,Accepted+In Progress,43:24.0,Org line C,Lennart,Sweden,Rework,1
1-599157751,3,Accepted+In Progress,43:24.0,Org line C,Lennart,Sweden,Normal,0
1-612515539,0,Accepted+In Progress,35:42.0,Org line C,Praveen,Sweden,Normal,0
1-612515539,1,Queued+Awaiting Assignment,37:42.0,Org line C,Praveen,Sweden,Normal,0
1-612515539,2,Queued+Awaiting Assignment,07:43.0,Org line C,Martin,Sweden,Normal,0
1-613033122,0,Accepted+In Progress,34:45.0,Org line G4,Roland,Sweden,Normal,0
1-538297321,0,Queued+Awaiting Assignment,30:28.0,Org line G4,Joakim,Sweden,Normal,0
1-538297321,1,Accepted+In Progress,57:42.0,Org line G4,Rickard,Sweden,Normal,0
1-375644051,3,Queued+Awaiting Assignment,47:29.0,Org line C,Prasad,Sweden,Normal,0
1-616288482,0,Accepted+In Progress,07:54.0,Org line C,Robert,USA,Normal,0
1-616288482,1,Accepted+In Progress,08:48.0,Org line C,Robert,USA,Normal,0
1-616288482,2,Accepted+Wait,16:44.0,Org line C,Robert,USA,Normal,0
1-616288482,3,Accepted+Assigned,20:36.0,Org line C,Robert,USA,Normal,0
1-616409083,0,Accepted+In Progress,30:30.0,Org line C,Jonas,Sweden,Normal,0
1-616993936,0,Accepted+In Progress,23:38.0,Org line C,Ann-Charlotte,Sweden,Normal,0
1-616993936,1,Queued+Awaiting Assignment,28:42.0,Org line C,Ann-Charlotte,Sweden,Normal,0
1-616993936,2,Queued+Awaiting Assignment,32:07.0,Org line C,Ann-Charlotte,Sweden,Normal,0
1-616977258,0,Accepted+In Progress,33:57.0,Org line A2,Niklas,Sweden,Normal,0
1-617049384,0,Accepted+In Progress,08:25.0,Org line C,Vesa,Sweden,Normal,0
1-617084616,1,Accepted+In Progress,02:27.0,Org line G4,Roland,Sweden,Early,1
1-617356985,0,Accepted+In Progress,22:46.0,Org line C,Robert,USA,Normal,0
1-594472343,1,Accepted+Assigned,10:24.0,Org line A2,Urban,Sweden,Normal,0
1-589370341,3,Accepted+In Progress,46:11.0,Org line A2,Agneta,Sweden,Normal,0
1-617696569,0,Accepted+In Progress,12:33.0,Org line C,Freddy,INDIA,Normal,0
1-617356985,1,Completed+Closed,48:55.0,Org line C,Robert,USA,Normal,0
1-618041243,0,Accepted+In Progress,43:31.0,Org line A2,Britt,Sweden,Normal,0
1-618116069,0,Accepted+In Progress,54:16.0,Org line A2,Britt,Sweden,Normal,0
1-618116069,1,Queued+Awaiting Assignment,14:54.0,Org line A2,Britt,Sweden,Normal,0
1-618041243,1,Queued+Awaiting Assignment,37:56.0,Org line A2,Britt,Sweden,Normal,0
1-378050311,4,Queued+Awaiting Assignment,59:57.0,Org line F,Craig,Sweden,Normal,0
1-618589528,0,Accepted+In Progress,52:56.0,Org line A2,Ian,United Kingdom,Normal,0
1-618589528,1,Accepted+Assigned,54:50.0,Org line A2,Ian,United Kingdom,Normal,0
1-619067777,0,Accepted+In Progress,46:41.0,Org line A2,Britt,Sweden,Normal,0
1-619067777,1,Queued+Awaiting Assignment,47:20.0,Org line A2,Britt,Sweden,Normal,0
1-619146141,0,Queued+Awaiting Assignment,57:32.0,Org line C,Olivier,France,Normal,0
1-619254483,0,Accepted+In Progress,37:58.0,Org line A2,Maria,Sweden,Normal,0
1-617084616,0,Accepted+Wait,23:00.0,Org line G4,Roland,Sweden,Early,1
1-619699161,0,Accepted+In Progress,01:36.0,Org line A2,Viktoria,Sweden,Normal,0
1-619699161,1,Queued+Awaiting Assignment,13:30.0,Org line A2,Viktoria,Sweden,Normal,0
1-620015297,0,Random activity 2,51:12.0,Random_4,Random_4,Random_4,Insert,1
1-620015297,1,Accepted+In Progress,51:12.0,Org line G4,Rickard,Sweden,Insert,1
1-619699161,2,Accepted+In Progress,28:52.0,Org line A2,Kristina,Sweden,Normal,0
1-619699161,3,Completed+Closed,41:47.0,Org line A2,Kristina,Sweden,Normal,0
1-619109941,0,Queued+Awaiting Assignment,35:01.0,Org line C,Robert,USA,Normal,0
1-619109941,1,Accepted+In Progress,50:12.0,Org line C,Praveen,Sweden,Normal,0
1-619109941,2,Queued+Awaiting Assignment,56:00.0,Org line C,Martin,Sweden,Normal,0
1-618589528,2,Accepted+In Progress,05:32.0,Org line A2,Ian,United Kingdom,Normal,0
1-413205820,4,Accepted+Assigned,31:33.0,Org line A2,Joakim,USA,Normal,0
1-620432583,0,Accepted+In Progress,38:29.0,Org line A2,Britt,Sweden,Normal,0
1-620432583,1,Queued+Awaiting Assignment,39:00.0,Org line A2,Britt,Sweden,Normal,0
1-620483711,0,Accepted+In Progress,12:52.0,Org line C,Praveen,Sweden,Normal,0
1-620483711,2,Queued+Awaiting Assignment,27:06.0,Org line C,Praveen,Sweden,Late,1
1-602870173,6,Queued+Awaiting Assignment,27:34.0,Org line C,Praveen,Sweden,Normal,0
1-602870173,7,Accepted+In Progress,29:22.0,Org line C,Arun,Sweden,Normal,0
1-602870173,8,Accepted+Assigned,29:55.0,Org line C,Partha,Sweden,Normal,0
1-602870173,9,Queued+Awaiting Assignment,50:32.0,Org line C,Martin,Sweden,Normal,0
1-620483711,1,Queued+Awaiting Assignment,57:49.0,Org line C,Martin,Sweden,Late,1
1-620925267,0,Accepted+In Progress,10:07.0,Org line A2,Ian,United Kingdom,Normal,0
1-620925267,1,Accepted+Assigned,19:05.0,Org line A2,Ian,United Kingdom,Normal,0
1-621039603,0,Accepted+In Progress,59:55.0,Org line G3,Ewa,POLAND,Normal,0
1-621322866,0,Accepted+In Progress,13:39.0,Org line C,Mikael,Sweden,Normal,0
1-621311061,0,Accepted+In Progress,18:16.0,Org line D,Bikshamaiah,Sweden,Normal,0
1-621311061,1,Completed+Closed,22:15.0,Org line D,Bikshamaiah,Sweden,Normal,0
1-584776062,1,Accepted+Wait,26:24.0,Org line G4,Samira,Sweden,Normal,0
1-621393223,0,Accepted+In Progress,38:35.0,Org line C,Peter,Belgium,Normal,0
1-621393223,1,Queued+Awaiting Assignment,33:04.0,Org line C,Peter,Belgium,Normal,0
1-580464971,1,Queued+Awaiting Assignment,34:50.0,Org line A2,Carlos,Brazil,Normal,0
1-621393223,2,Queued+Awaiting Assignment,44:12.0,Org line C,Peter,Belgium,Normal,0
1-621393223,3,Accepted+Assigned,31:39.0,Org line C,Marie,Sweden,Normal,0
1-621311061,2,Accepted+In Progress,34:36.0,Org line D,Bikshamaiah,Sweden,Normal,0
1-621311061,3,Accepted+In Progress,38:44.0,Org line D,Bikshamaiah,Sweden,Normal,0
1-618041243,2,Accepted+In Progress,48:59.0,Org line A2,Britt,Sweden,Normal,0
1-620432583,2,Accepted+In Progress,51:36.0,Org line A2,Britt,Sweden,Normal,0
1-620432583,3,Accepted+Wait,51:48.0,Org line A2,Britt,Sweden,Normal,0
1-618116069,2,Accepted+In Progress,51:59.0,Org line A2,Britt,Sweden,Normal,0
1-618116069,3,Accepted+Wait,52:05.0,Org line A2,Britt,Sweden,Normal,0
1-619067777,2,Accepted+In Progress,52:12.0,Org line A2,Britt,Sweden,Normal,0
1-619067777,3,Accepted+Wait,52:18.0,Org line A2,Britt,Sweden,Normal,0
1-618041243,3,Accepted+Wait,52:54.0,Org line A2,Britt,Sweden,Normal,0
1-622295317,0,Accepted+In Progress,33:32.0,Org line A2,Frederic,France,Normal,0
1-622618613,0,Accepted+In Progress,07:15.0,Org line A2,Britt,Sweden,Normal,0
1-622618613,1,Queued+Awaiting Assignment,07:39.0,Org line A2,Britt,Sweden,Normal,0
1-622618613,2,Accepted+In Progress,11:12.0,Org line A2,Britt,Sweden,Normal,0
1-622618613,3,Accepted+Wait,11:20.0,Org line A2,Britt,Sweden,Normal,0
1-622652886,0,Accepted+In Progress,52:25.0,Org line C,Bikshamaiah,Sweden,Normal,0
1-622783644,0,Accepted+In Progress,19:11.0,Org line C,Sameer,INDIA,Normal,0
1-515461174,0,Accepted+Assigned,21:26.0,Org line G4,Roland,Sweden,Late,1
1-622856843,0,Accepted+In Progress,27:52.0,Org line C,Michel,France,Normal,0
1-620925267,2,Accepted+In Progress,56:25.0,Org line A2,Ian,United Kingdom,Normal,0
1-622940906,0,Accepted+In Progress,52:14.0,Org line A2,Tomas,Sweden,Normal,0
1-622847448,0,Accepted+In Progress,36:57.0,Org line A2,Venkata,Sweden,Normal,0
1-620483711,3,Accepted+In Progress,58:14.0,Org line C,Martin,Sweden,Late,1
1-578612990,4,Accepted+In Progress,01:57.0,Org line C,Jörgen,Sweden,Normal,0
1-623873811,2,Accepted+In Progress,16:05.0,Org line C,Rakesh,Sweden,Late,1
1-623873811,3,Queued+Awaiting Assignment,16:44.0,Org line C,Rakesh,Sweden,Late,1
1-624219528,0,Accepted+In Progress,55:26.0,Org line G4,Rickard,Sweden,Normal,0
1-560404489,5,Accepted+In Progress,51:36.0,Org line C,Per,Sweden,Normal,0
1-624450715,0,Accepted+In Progress,23:36.0,Org line C,Mikael,Sweden,Normal,0
1-624450715,1,Accepted+Wait,23:45.0,Org line C,Mikael,Sweden,Normal,0
1-560404489,6,Accepted+In Progress,13:32.0,Org line C,Mikael,Sweden,Normal,0
1-624745314,0,Accepted+In Progress,51:26.0,Org line G4,Rickard,Sweden,Normal,0
1-560404489,7,Queued+Awaiting Assignment,22:44.0,Org line C,Mikael,Sweden,Normal,0
1-577996886,3,Queued+Awaiting Assignment,27:10.0,Org line C,Peter,Belgium,Attribute,1
1-625322174,0,Accepted+In Progress,18:28.0,Org line C,Olivier,France,Normal,0
1-625322174,1,Queued+Awaiting Assignment,19:36.0,Org line C,Olivier,France,Normal,0
1-625459293,0,Accepted+In Progress,13:32.0,Org line A2,Britt,Sweden,Normal,0
1-625459293,1,Queued+Awaiting Assignment,14:22.0,Org line A2,Britt,Sweden,Normal,0
1-617696569,1,Completed+Closed,43:18.0,Org line C,Freddy,INDIA,Normal,0
1-580464971,2,Accepted+In Progress,54:48.0,Org line B,Thiago,Brazil,Normal,0
1-580464971,3,Queued+Awaiting Assignment,01:51.0,Org line A2,Viktoria,Sweden,Normal,0
1-626515794,1,Accepted+In Progress,07:40.0,Org line A2,Ian,United Kingdom,Late,1
1-626515794,0,Accepted+Assigned,26:59.0,Org line A2,Ian,United Kingdom,Late,1
1-351314317,4,Accepted+In Progress,25:19.0,Org line A2,Ewa,POLAND,Attribute,1
1-621311061,4,Completed+Closed,01:07.0,Org line D,Bikshamaiah,Sweden,Normal,0
1-627630611,0,Accepted+In Progress,43:03.0,Org line C,Leif,Sweden,Normal,0
1-627630611,1,Queued+Awaiting Assignment,46:04.0,Org line C,Leif,Sweden,Normal,0
1-565905115,0,Accepted+In Progress,41:16.0,Org line C,Rohan,INDIA,SkipSequence,1
1-628078553,0,Accepted+In Progress,59:52.0,Org line A2,Vikrant,Sweden,Normal,0
1-628078553,2,Accepted+In Progress,59:52.0,Org line A2,Vikrant,Sweden,Rework,1
1-628105478,0,Accepted+In Progress,57:58.0,Org line G4,Ing-Marie,Sweden,Normal,0
1-628203323,0,Accepted+In Progress,18:37.0,Org line C,-,INDIA,Normal,0
1-628203323,1,Accepted+In Progress,21:45.0,Org line C,-,INDIA,Normal,0
1-628669941,0,Accepted+In Progress,46:51.0,Org line C,Peter,Sweden,Normal,0
1-626515794,2,Accepted+Assigned,33:36.0,Org line A2,Ian,United Kingdom,Late,1
1-622783644,1,Accepted+Wait,32:16.0,Org line C,Sameer,INDIA,Normal,0
1-628203323,2,Accepted+Assigned,36:48.0,Org line C,Rajkishore,INDIA,Normal,0
1-628203323,3,Accepted+In Progress,05:29.0,Org line C,Rajkishore,INDIA,Normal,0
1-611506787,1,Accepted+Wait,47:10.0,Org line C,Börje,Sweden,Normal,0
1-354039443,0,Accepted+In Progress,05:47.0,Org line G3,Ewa,POLAND,Normal,0
1-357087417,0,Accepted+In Progress,01:17.0,Org line G3,Ewa,POLAND,Normal,0
1-631001113,0,Accepted+In Progress,34:26.0,Org line A2,Maria,Sweden,Normal,0
1-631117870,0,Accepted+In Progress,45:55.0,Org line C,Robert,USA,Normal,0
1-631117870,1,Accepted+Wait,47:40.0,Org line C,Robert,USA,Normal,0
1-631117870,2,Accepted+Wait,49:46.0,Org line C,Robert,USA,Normal,0
1-595293983,2,Completed+Closed,05:05.0,Org line B,Rijin,INDIA,Normal,0
1-595293983,3,Accepted+In Progress,36:51.0,Org line B,Rijin,INDIA,Normal,0
1-380654568,0,Accepted+In Progress,09:26.0,Org line G3,Ewa,POLAND,Normal,0
1-631001113,1,Completed+Closed,23:31.0,Org line A2,Maria,Sweden,Normal,0
1-628669941,1,Completed+Closed,24:05.0,Org line C,Peter,Sweden,Normal,0
1-611506787,2,Completed+Closed,49:38.0,Org line C,Börje,Sweden,Normal,0
1-600663061,3,Completed+Closed,03:09.0,Org line C,Börje,Sweden,Normal,0
1-182640781,5,Accepted+In Progress,30:35.0,Org line A2,Niklas,Sweden,Normal,0
1-182640781,6,Completed+Closed,31:53.0,Org line A2,Niklas,Sweden,Normal,0
1-597616526,1,Completed+Closed,19:56.0,Org line C,Börje,Sweden,Normal,0
1-351314317,5,Completed+Closed,13:02.0,Org line A2,Ewa,POLAND,Attribute,1
1-590574771,4,Completed+Closed,12:48.0,Org line C,Ramith,INDIA,Normal,0
1-634487640,0,Accepted+In Progress,50:05.0,Org line A2,Vikrant,Sweden,Normal,0
1-564738994,2,Accepted+In Progress,02:10.0,Org line B,Murali,INDIA,Normal,0
1-587383007,1,Completed+Closed,07:10.0,Org line A2,Vikrant,Sweden,Normal,0
1-565905115,1,Completed+Closed,31:27.0,Org line C,Rohan,INDIA,SkipSequence,1
1-406066421,1,Completed+Closed,33:27.0,Org line C,Kenneth,Sweden,Normal,0
1-634506651,0,Accepted+In Progress,36:18.0,Org line C,Kjell,Sweden,Normal,0
1-634506651,1,Completed+Closed,53:35.0,Org line C,Kjell,Sweden,Normal,0
1-634533656,0,Accepted+In Progress,02:22.0,Org line C,Peter,Sweden,Normal,0
1-413205820,5,Completed+Closed,52:57.0,Org line A2,Joakim,USA,Normal,0
1-621039603,1,Completed+Closed,43:32.0,Org line G3,Ewa,POLAND,Normal,0
1-604882241,3,Queued+Awaiting Assignment,45:39.0,Org line C,Stefan,Sweden,Normal,0
1-366923538,0,Accepted+In Progress,55:26.0,Org line G3,Ewa,POLAND,Normal,0
1-392812598,0,Accepted+In Progress,58:37.0,Org line G3,Ewa,POLAND,Normal,0
1-392812598,1,Completed+Closed,59:08.0,Org line G3,Ewa,POLAND,Normal,0
1-616977258,1,Accepted+Assigned,31:53.0,Org line A2,Niklas,Sweden,Normal,0
1-236817141,5,Accepted+In Progress,08:18.0,Org line A2,Tomas,Sweden,Normal,0
1-625459293,2,Accepted+In Progress,08:46.0,Org line A2,Britt,Sweden,Normal,0
1-236817141,6,Completed+Closed,09:00.0,Org line A2,Tomas,Sweden,Normal,0
1-625459293,3,Accepted+Wait,25:39.0,Org line A2,Britt,Sweden,Normal,0
1-635382525,0,Accepted+In Progress,48:54.0,Org line G3,Ewa,POLAND,Normal,0
1-579250167,1,Accepted+Wait,58:23.0,Org line C,Hineesh,INDIA,Normal,0
1-621311061,5,Accepted+In Progress,08:42.0,Org line C,Bikshamaiah,Sweden,Normal,0
1-621311061,6,Completed+Closed,09:47.0,Org line C,Bikshamaiah,Sweden,Normal,0
1-621311061,7,Accepted+In Progress,35:53.0,Org line C,Bikshamaiah,Sweden,Normal,0
1-636080278,2,Accepted+In Progress,40:03.0,Org line C,Prasad,Sweden,Early,1
1-588712865,6,Completed+Closed,50:17.0,Org line C,Kymaria,USA,Insert,1
1-636080278,0,Queued+Awaiting Assignment,51:57.0,Org line C,Prasad,Sweden,Early,1
1-636102195,0,Accepted+In Progress,05:47.0,Org line C,Robert,USA,Normal,0
1-636102195,1,Accepted+Wait,15:10.0,Org line C,Robert,USA,Normal,0
1-599626401,1,Accepted+In Progress,54:50.0,Org line C,Robert,USA,Normal,0
1-599626401,2,Completed+Closed,56:19.0,Org line C,Robert,USA,Normal,0
1-636931254,0,Accepted+In Progress,19:06.0,Org line C,Jitender,Sweden,Normal,0
1-636931254,1,Accepted+In Progress,21:20.0,Org line C,Jitender,Sweden,Normal,0
1-636852199,0,Accepted+Assigned,34:33.0,Org line A2,Radoslaw,POLAND,Normal,0
1-366584206,0,Accepted+In Progress,25:49.0,Org line G3,Ewa,POLAND,Normal,0
1-366584206,1,Completed+Closed,25:51.0,Org line G3,Ewa,POLAND,Normal,0
1-636931254,2,Accepted+In Progress,44:21.0,Org line C,Jitender,Sweden,Normal,0
1-636931254,3,Queued+Awaiting Assignment,45:27.0,Org line C,Prasad,Sweden,Normal,0
1-636931254,4,Accepted+In Progress,45:51.0,Org line C,Jitender,Sweden,Normal,0
1-636931254,5,Queued+Awaiting Assignment,46:05.0,Org line C,Prasad,Sweden,Normal,0
1-636931254,6,Accepted+In Progress,46:41.0,Org line C,Jitender,Sweden,Normal,0
1-637059802,0,Accepted+In Progress,55:12.0,Org line G3,Ewa,POLAND,Normal,0
1-637059802,1,Completed+Closed,55:57.0,Org line G3,Ewa,POLAND,Normal,0
1-637089310,0,Accepted+In Progress,49:14.0,Org line A2,Ian,United Kingdom,Normal,0
1-637089310,1,Accepted+Assigned,52:21.0,Org line A2,Ian,United Kingdom,Normal,0
1-636080278,1,Queued+Awaiting Assignment,54:45.0,Org line C,Prasad,Sweden,Early,1
1-636931254,7,Completed+Closed,59:51.0,Org line C,Jitender,Sweden,Normal,0
1-634533656,1,Completed+Closed,11:00.0,Org line C,Peter,Sweden,Normal,0
1-636080278,3,Accepted+In Progress,28:35.0,Org line C,Jitender,Sweden,Early,1
1-619254483,1,Completed+Closed,11:14.0,Org line A2,Maria,Sweden,Normal,0
1-637713651,0,Accepted+In Progress,27:07.0,Org line G4,Håkan,Sweden,Normal,0
1-513180623,0,Accepted+In Progress,01:19.0,Org line G3,Ewa,POLAND,Normal,0
1-637713545,0,Accepted+In Progress,11:08.0,Org line C,Ann-Charlotte,Sweden,Normal,0
1-637713545,1,Queued+Awaiting Assignment,16:22.0,Org line C,Ann-Charlotte,Sweden,Normal,0
1-513180623,1,Completed+Closed,21:57.0,Org line G3,Ewa,POLAND,Normal,0
1-624403918,0,Queued+Awaiting Assignment,26:31.0,Org line C,Prasad,Sweden,Normal,0
1-637893062,0,Accepted+In Progress,05:54.0,Org line G4,Samira,Sweden,Normal,0
1-635382525,1,Completed+Closed,36:47.0,Org line G3,Ewa,POLAND,Normal,0
1-638091067,0,Accepted+In Progress,56:40.0,Org line C,Peter,Sweden,Normal,0
1-639881579,0,Accepted+In Progress,13:47.0,Org line C,Peter,Sweden,Normal,0
