case_id,event_position,name,timestamp,day,user,anomaly,isAnomaly
6966,5,Activity O,1/2/1970 20:00,Thursday,Amanda,Normal,0
4443,3,Activity AB,1/2/1970 20:00,Tuesday,Issac,Normal,0
4393,5,Activity B,1/2/1970 20:00,Monday,Hugo,Normal,0
5878,0,Activity A,1/2/1970 20:00,Monday,Michaele,Normal,0
2551,2,Activity AE,1/2/1970 20:00,Monday,Keven,Normal,0
9551,3,Activity AH,1/2/1970 20:00,Monday,Donald,Normal,0
3587,4,Activity O,1/2/1970 21:00,Wednesday,Iluminada,Normal,0
8341,1,Activity N,1/2/1970 21:00,Monday,Della,Normal,0
7493,4,Activity B,1/2/1970 21:00,Tuesday,Roseanne,Normal,0
1133,5,Activity B,1/2/1970 21:00,Thursday,Alyce,Normal,0
5147,1,Activity N,1/2/1970 21:00,Monday,Elisha,Normal,0
1430,4,Activity O,1/2/1970 21:00,Wednesday,Anna,Normal,0
7889,3,Activity AF,1/2/1970 21:00,Wednesday,Vickie,Normal,0
9243,0,Activity A,1/2/1970 21:00,Monday,Michaele,Normal,0
729,3,Activity D,1/2/1970 21:00,Friday,Frances,Normal,0
1976,4,Activity O,1/2/1970 22:00,Friday,Junior,Normal,0
9579,1,Activity N,1/2/1970 22:00,Thursday,Rossie,Normal,0
2551,3,Activity AF,1/2/1970 22:00,Wednesday,Vickie,Normal,0
8674,3,Activity AH,1/2/1970 22:00,Friday,Donald,Normal,0
737,1,Activity N,1/2/1970 22:00,Monday,Amanda,Normal,0
4140,1,Activity C,1/2/1970 22:00,Tuesday,Junior,Normal,0
6966,6,Activity B,1/2/1970 22:00,Monday,Hugo,Normal,0
7757,0,Activity A,1/2/1970 22:00,Monday,Michaele,Normal,0
3616,3,Activity Q,1/2/1970 22:00,Friday,Rossie,Normal,0
6311,0,Activity A,1/2/1970 22:00,Wednesday,Gema,Normal,0
1007,1,Activity N,1/2/1970 22:00,Thursday,Shandi,Normal,0
4443,4,Activity Z,1/2/1970 22:00,Friday,Charles,Normal,0
5878,1,Activity N,1/2/1970 22:00,Monday,Elisha,Normal,0
8872,3,Activity AF,1/2/1970 22:00,Wednesday,Vickie,Normal,0
1262,4,Activity L,1/2/1970 22:00,Monday,Craig,Insert,1
9551,4,Activity O,1/2/1970 22:00,Tuesday,Craig,Normal,0
9243,1,Activity N,1/2/1970 23:00,Monday,Della,Normal,0
5147,2,Activity Y,1/2/1970 23:00,Friday,Micheline,Normal,0
7889,4,Activity O,1/2/1970 23:00,Thursday,Craig,Normal,0
1430,5,Activity B,1/2/1970 23:00,Monday,Hugo,Normal,0
8341,2,Activity P,1/2/1970 23:00,Wednesday,Ling,Normal,0
3587,5,Activity B,1/2/1970 23:00,Thursday,Sherlene,Normal,0
729,4,Activity B,1/2/1970 23:00,Thursday,Keven,Normal,0
9579,2,Activity AE,1/3/1970 0:00,Thursday,Issac,Normal,0
1262,5,Activity D,1/3/1970 0:00,Friday,Frances,Insert,1
1115,0,Activity A,1/3/1970 0:00,Wednesday,Gema,Normal,0
2551,4,Activity O,1/3/1970 0:00,Tuesday,Lannie,Normal,0
664,0,Activity A,1/3/1970 0:00,Monday,Michaele,Normal,0
6416,0,Activity A,1/3/1970 0:00,Wednesday,Gema,Normal,0
3616,4,Activity O,1/3/1970 0:00,Friday,Iluminada,Normal,0
1068,0,Activity A,1/3/1970 0:00,Monday,Michaele,Normal,0
4140,2,Activity K,1/3/1970 0:00,Tuesday,Emily,Normal,0
9551,5,Activity B,1/3/1970 0:00,Monday,Hugo,Normal,0
9969,0,Activity A,1/3/1970 0:00,Monday,Michaele,Normal,0
8872,4,Activity O,1/3/1970 0:00,Wednesday,Iluminada,Normal,0
737,2,Activity AE,1/3/1970 0:00,Monday,Keven,Normal,0
8674,4,Activity O,1/3/1970 0:00,Tuesday,James,Normal,0
4443,5,Activity O,1/3/1970 0:00,Thursday,Sherell,Normal,0
1619,0,Activity A,1/3/1970 0:00,Monday,Michaele,Normal,0
7757,1,Activity N,1/3/1970 0:00,Monday,Della,Normal,0
1976,5,Activity B,1/3/1970 0:00,Wednesday,Anna,Normal,0
6311,1,Activity C,1/3/1970 0:00,Friday,Della,Normal,0
1007,2,Activity AE,1/3/1970 0:00,Thursday,Issac,Normal,0
5878,2,Activity Y,1/3/1970 0:00,Monday,Carmella,Normal,0
8341,3,Activity Q,1/3/1970 1:00,Tuesday,Rossie,Normal,0
7889,5,Activity B,1/3/1970 1:00,Monday,Sherlene,Normal,0
9243,2,Activity AG,1/3/1970 1:00,Monday,Alpha,Normal,0
2784,0,Activity A,1/3/1970 1:00,Wednesday,Gema,Normal,0
5147,3,Activity AB,1/3/1970 1:00,Monday,Issac,Normal,0
5878,3,Activity AD,1/3/1970 2:00,Friday,Hoyt,Normal,0
664,1,Activity N,1/3/1970 2:00,Monday,Elisha,Normal,0
2551,5,Activity B,1/3/1970 2:00,Thursday,Sherlene,Normal,0
737,3,Activity AF,1/3/1970 2:00,Wednesday,Vickie,Normal,0
9969,1,Activity N,1/3/1970 2:00,Monday,Della,Normal,0
6311,2,Activity K,1/3/1970 2:00,Monday,Emily,Normal,0
1619,1,Activity O,1/3/1970 2:00,Thursday,Amanda,Early,1
1068,1,Activity N,1/3/1970 2:00,Friday,Marilyn,Normal,0
9579,3,Activity AF,1/3/1970 2:00,Wednesday,Vickie,Normal,0
8872,5,Activity B,1/3/1970 2:00,Monday,Jack,Normal,0
8674,5,Activity B,1/3/1970 2:00,Monday,Hugo,Normal,0
9219,0,Random activity 9,1/3/1970 2:00,Random day 2,Random user 25,Insert,1
4140,3,Activity D,1/3/1970 2:00,Tuesday,Chan,Normal,0
1007,3,Activity AF,1/3/1970 2:00,Friday,Vickie,Normal,0
7757,2,Activity AG,1/3/1970 2:00,Thursday,Alpha,Normal,0
1115,1,Activity C,1/3/1970 2:00,Tuesday,Della,Normal,0
4443,6,Activity B,1/3/1970 2:00,Friday,Roseanne,Normal,0
6416,1,Activity C,1/3/1970 2:00,Friday,Keven,Normal,0
3616,5,Activity B,1/3/1970 2:00,Friday,Roseanne,Normal,0
1262,6,Activity B,1/3/1970 2:00,Wednesday,Keven,Insert,1
5147,4,Activity Z,1/3/1970 3:00,Friday,Charles,Normal,0
9243,3,Activity AH,1/3/1970 3:00,Monday,Donald,Normal,0
8341,4,Activity O,1/3/1970 3:00,Wednesday,Iluminada,Normal,0
2784,1,Activity C,1/3/1970 3:00,Tuesday,Sandra,Normal,0
9969,2,Activity P,1/3/1970 4:00,Friday,Junior,Normal,0
9579,4,Activity O,1/3/1970 4:00,Friday,Junior,Normal,0
4140,4,Activity B,1/3/1970 4:00,Friday,Roseanne,Normal,0
1007,4,Activity O,1/3/1970 4:00,Thursday,Anna,Normal,0
6416,2,Activity K,1/3/1970 4:00,Friday,Emily,Normal,0
1619,2,Activity N,1/3/1970 4:00,Monday,Shandi,Early,1
664,2,Activity Y,1/3/1970 4:00,Monday,Carmella,Normal,0
7318,0,Activity A,1/3/1970 4:00,Wednesday,Michaele,Normal,0
6311,3,Activity D,1/3/1970 4:00,Tuesday,Hoyt,Normal,0
7757,3,Activity AH,1/3/1970 4:00,Thursday,Donald,Normal,0
5878,4,Activity Z,1/3/1970 4:00,Thursday,Velda,Normal,0
737,4,Activity O,1/3/1970 4:00,Tuesday,Lannie,Normal,0
1115,2,Activity K,1/3/1970 4:00,Monday,Emily,Normal,0
4373,0,Activity A,1/3/1970 4:00,Wednesday,Gema,Normal,0
9219,1,Activity A,1/3/1970 4:00,Wednesday,Gema,Insert,1
1068,2,Activity AE,1/3/1970 4:00,Monday,Keven,Normal,0
8341,5,Activity B,1/3/1970 5:00,Thursday,Sherlene,Normal,0
5147,5,Activity O,1/3/1970 5:00,Thursday,Sherell,Normal,0
9243,4,Activity O,1/3/1970 5:00,Tuesday,James,Normal,0
2784,2,Activity K,1/3/1970 5:00,Tuesday,Emily,Normal,0
6311,4,Activity B,1/3/1970 6:00,Tuesday,Roseanne,Normal,0
9219,2,Activity C,1/3/1970 6:00,Tuesday,Sandra,Insert,1
9969,3,Activity Q,1/3/1970 6:00,Friday,Carmella,Normal,0
1115,3,Activity D,1/3/1970 6:00,Tuesday,Frances,Normal,0
7757,4,Activity O,1/3/1970 6:00,Wednesday,Earl,Normal,0
664,3,Activity AD,1/3/1970 6:00,Thursday,Shandi,Normal,0
4373,1,Activity C,1/3/1970 6:00,Friday,Vickie,Normal,0
1068,3,Activity AF,1/3/1970 6:00,Wednesday,Vickie,Normal,0
737,5,Activity B,1/3/1970 6:00,Thursday,Sherlene,Normal,0
5878,5,Activity O,1/3/1970 6:00,Thursday,Junior,Normal,0
1007,5,Activity B,1/3/1970 6:00,Friday,Roseanne,Normal,0
6416,3,Activity D,1/3/1970 6:00,Thursday,Michaele,Normal,0
7318,1,Activity N,1/3/1970 6:00,Thursday,Doretta,Normal,0
9579,5,Activity B,1/3/1970 6:00,Tuesday,Roseanne,Normal,0
1619,3,Activity Y,1/3/1970 6:00,Friday,Carmella,Early,1
2784,3,Activity D,1/3/1970 7:00,Tuesday,Sigrid,Normal,0
9243,5,Activity B,1/3/1970 7:00,Thursday,Alyce,Normal,0
7334,0,Activity N,1/3/1970 7:00,Monday,Della,Late,1
2749,0,Activity A,1/3/1970 7:00,Wednesday,Michaele,Normal,0
5147,6,Activity B,1/3/1970 7:00,Thursday,Sonia,Normal,0
1115,4,Activity B,1/3/1970 8:00,Tuesday,Roseanne,Normal,0
5823,0,Activity A,1/3/1970 8:00,Monday,Michaele,Normal,0
7318,2,Activity Y,1/3/1970 8:00,Thursday,Johnny,Normal,0
5878,6,Activity B,1/3/1970 8:00,Wednesday,Keven,Normal,0
4373,2,Activity L,1/3/1970 8:00,Monday,Craig,Normal,0
9219,3,Random activity 4,1/3/1970 8:00,Random day 1,Random user 18,Insert,1
7757,5,Activity B,1/3/1970 8:00,Friday,Roseanne,Normal,0
664,4,Activity Z,1/3/1970 8:00,Tuesday,Johnny,Normal,0
9969,4,Activity O,1/3/1970 8:00,Thursday,Anna,Normal,0
1619,4,Activity AD,1/3/1970 8:00,Tuesday,Shandi,Early,1
1068,4,Activity O,1/3/1970 8:00,Friday,Junior,Normal,0
6416,4,Activity B,1/3/1970 8:00,Tuesday,Roseanne,Normal,0
2501,0,Activity A,1/3/1970 9:00,Wednesday,Michaele,Normal,0
7334,1,Activity AG,1/3/1970 9:00,Friday,Alpha,Late,1
2749,1,Activity N,1/3/1970 9:00,Monday,Shandi,Normal,0
2784,4,Activity B,1/3/1970 9:00,Thursday,Ronald,Normal,0
4872,0,Activity A,1/3/1970 9:00,Wednesday,Gema,Normal,0
9219,4,Activity K,1/3/1970 10:00,Monday,Emily,Insert,1
9510,0,Activity A,1/3/1970 10:00,Monday,Michaele,Normal,0
664,5,Activity O,1/3/1970 10:00,Thursday,Junior,Normal,0
7318,3,Activity AD,1/3/1970 10:00,Tuesday,Shandi,Normal,0
5823,1,Activity N,1/3/1970 10:00,Wednesday,Shandi,Normal,0
9969,5,Activity B,1/3/1970 10:00,Friday,Roseanne,Normal,0
4373,3,Activity D,1/3/1970 10:00,Tuesday,Sigrid,Normal,0
1619,5,Activity Z,1/3/1970 10:00,Thursday,Velda,Early,1
1068,5,Activity B,1/3/1970 10:00,Tuesday,Roseanne,Normal,0
8720,0,Activity A,1/3/1970 10:00,Wednesday,Michaele,Normal,0
2749,2,Activity Y,1/3/1970 11:00,Friday,Pam,Normal,0
4872,1,Activity C,1/3/1970 11:00,Thursday,Ronald,Normal,0
2501,1,Activity N,1/3/1970 11:00,Wednesday,Marilyn,Normal,0
7334,2,Activity AH,1/3/1970 11:00,Monday,Donald,Late,1
2594,0,Activity A,1/3/1970 11:00,Wednesday,Gema,Normal,0
5823,2,Activity AE,1/3/1970 12:00,Thursday,Issac,Normal,0
4373,4,Activity B,1/3/1970 12:00,Tuesday,Grayce,Normal,0
664,6,Activity B,1/3/1970 12:00,Thursday,Keven,Normal,0
9219,5,Activity D,1/3/1970 12:00,Friday,Frances,Insert,1
7318,4,Activity Z,1/3/1970 12:00,Thursday,Velda,Normal,0
1619,6,Activity B,1/3/1970 12:00,Friday,Roseanne,Early,1
5847,0,Activity A,1/3/1970 12:00,Monday,Michaele,Normal,0
8720,1,Activity N,1/3/1970 12:00,Monday,Elisha,Normal,0
9510,1,Activity N,1/3/1970 12:00,Friday,Marilyn,Normal,0
2501,2,Activity AE,1/3/1970 13:00,Monday,Keven,Normal,0
2749,3,Activity AA,1/3/1970 13:00,Thursday,Craig,Normal,0
4872,2,Activity L,1/3/1970 13:00,Monday,Craig,Normal,0
9060,0,Activity A,1/3/1970 13:00,Wednesday,Gema,Normal,0
2594,1,Activity C,1/3/1970 13:00,Tuesday,Sandra,Normal,0
7334,3,Activity A,1/3/1970 13:00,Monday,Michaele,Late,1
2809,0,Activity A,1/3/1970 13:00,Wednesday,Gema,Normal,0
9219,6,Activity B,1/3/1970 14:00,Thursday,Keven,Insert,1
8720,2,Activity Y,1/3/1970 14:00,Monday,Alpha,Normal,0
7208,0,Activity A,1/3/1970 14:00,Monday,Michaele,Normal,0
7318,5,Activity O,1/3/1970 14:00,Thursday,Amanda,Normal,0
932,0,Activity Q,1/3/1970 14:00,Tuesday,Rossie,Early,1
5847,1,Activity N,1/3/1970 14:00,Monday,Della,Normal,0
9510,2,Activity AE,1/3/1970 14:00,Thursday,Issac,Normal,0
5823,3,Activity AF,1/3/1970 14:00,Wednesday,Vickie,Normal,0
1062,0,Activity A,1/3/1970 15:00,Wednesday,Gema,Normal,0
4872,3,Activity D,1/3/1970 15:00,Monday,Steve,Normal,0
7334,4,Activity O,1/3/1970 15:00,Tuesday,James,Late,1
2501,3,Activity AF,1/3/1970 15:00,Wednesday,Vickie,Normal,0
2749,4,Activity Z,1/3/1970 15:00,Thursday,Elisha,Normal,0
9060,1,Activity C,1/3/1970 15:00,Friday,Brian,Normal,0
2594,2,Activity K,1/3/1970 15:00,Tuesday,Emily,Normal,0
2809,1,Activity C,1/3/1970 15:00,Friday,Keven,Normal,0
7208,1,Activity N,1/3/1970 16:00,Friday,Rossie,Normal,0
3226,0,Activity A,1/3/1970 16:00,Monday,Michaele,Normal,0
932,1,Activity O,1/3/1970 16:00,Wednesday,Iluminada,Early,1
5847,2,Activity AG,1/3/1970 16:00,Monday,Alpha,Normal,0
7318,6,Activity B,1/3/1970 16:00,Thursday,Alyce,Normal,0
9510,3,Activity AF,1/3/1970 16:00,Monday,Vickie,Normal,0
5823,4,Activity O,1/3/1970 16:00,Thursday,Anna,Normal,0
8720,3,Activity AA,1/3/1970 16:00,Thursday,Craig,Normal,0
4615,0,Activity A,1/3/1970 17:00,Monday,Michaele,Normal,0
2594,3,Activity D,1/3/1970 17:00,Tuesday,Sigrid,Normal,0
2809,2,Activity K,1/3/1970 17:00,Friday,Emily,Normal,0
4197,0,Activity A,1/3/1970 17:00,Monday,Michaele,Normal,0
2501,4,Activity O,1/3/1970 17:00,Friday,Anna,Normal,0
1062,1,Activity C,1/3/1970 17:00,Tuesday,Junior,Normal,0
7334,5,Activity B,1/3/1970 17:00,Friday,Roseanne,Late,1
9060,2,Activity K,1/3/1970 17:00,Monday,Emily,Normal,0
4872,4,Activity B,1/3/1970 17:00,Friday,Craig,Normal,0
2749,5,Activity O,1/3/1970 17:00,Wednesday,Anna,Normal,0
5353,0,Activity A,1/3/1970 17:00,Wednesday,Gema,Normal,0
8720,4,Activity Z,1/3/1970 18:00,Thursday,Elisha,Normal,0
5823,5,Activity B,1/3/1970 18:00,Thursday,Alyce,Normal,0
5847,3,Activity AH,1/3/1970 18:00,Monday,Donald,Normal,0
932,2,Activity A,1/3/1970 18:00,Monday,Michaele,Early,1
7208,2,Activity AE,1/3/1970 18:00,Monday,Keven,Normal,0
9510,4,Activity O,1/3/1970 18:00,Wednesday,Anna,Normal,0
3621,0,Activity A,1/3/1970 18:00,Monday,Michaele,Normal,0
3226,1,Activity N,1/3/1970 18:00,Wednesday,Charles,Normal,0
2792,0,Activity A,1/3/1970 19:00,Wednesday,Gema,Normal,0
4183,0,Activity A,1/3/1970 19:00,Wednesday,Gema,Normal,0
2749,6,Activity B,1/3/1970 19:00,Monday,Hugo,Normal,0
4197,1,Activity N,1/3/1970 19:00,Thursday,Amanda,Normal,0
2501,5,Activity B,1/3/1970 19:00,Thursday,Alyce,Normal,0
2594,4,Activity B,1/3/1970 19:00,Thursday,Ronald,Normal,0
2809,3,Activity D,1/3/1970 19:00,Monday,Frances,Normal,0
5353,1,Activity C,1/3/1970 19:00,Tuesday,Junior,Normal,0
4615,1,Activity N,1/3/1970 19:00,Monday,Della,Normal,0
9060,3,Activity D,1/3/1970 19:00,Monday,Steve,Normal,0
1062,2,Activity K,1/3/1970 19:00,Tuesday,Emily,Normal,0
3455,0,Activity A,1/3/1970 20:00,Monday,Michaele,Normal,0
5847,4,Activity O,1/3/1970 20:00,Tuesday,Craig,Normal,0
8720,5,Activity O,1/3/1970 20:00,Thursday,Anna,Normal,0
7141,0,Activity K,1/3/1970 20:00,Friday,Emily,SkipSequence,1
932,3,Activity N,1/3/1970 20:00,Wednesday,Charles,Early,1
9510,5,Activity B,1/3/1970 20:00,Friday,Roseanne,Normal,0
3621,1,Activity N,1/3/1970 20:00,Monday,Amanda,Normal,0
7208,3,Activity AF,1/3/1970 20:00,Wednesday,Vickie,Normal,0
3226,2,Activity P,1/3/1970 20:00,Friday,Junior,Normal,0
4197,2,Activity AE,1/3/1970 21:00,Thursday,Issac,Normal,0
4615,2,Activity AG,1/3/1970 21:00,Tuesday,Earl,Normal,0
1062,3,Activity D,1/3/1970 21:00,Tuesday,Hoyt,Normal,0
4183,1,Activity C,1/3/1970 21:00,Thursday,Vickie,Normal,0
2792,1,Activity C,1/3/1970 21:00,Tuesday,Sandra,Normal,0
9060,4,Activity B,1/3/1970 21:00,Thursday,Sonia,Normal,0
5353,2,Activity K,1/3/1970 21:00,Friday,Emily,Normal,0
2809,4,Activity B,1/3/1970 21:00,Wednesday,Roy,Normal,0
3455,1,Activity N,1/3/1970 22:00,Monday,Rossie,Normal,0
5847,5,Activity B,1/3/1970 22:00,Monday,Hugo,Normal,0
8720,6,Activity B,1/3/1970 22:00,Friday,Roseanne,Normal,0
7141,1,Activity D,1/3/1970 22:00,Tuesday,Frances,SkipSequence,1
7208,4,Activity O,1/3/1970 22:00,Friday,Iluminada,Normal,0
8885,0,Activity A,1/3/1970 22:00,Wednesday,Michaele,Normal,0
3621,2,Activity AE,1/3/1970 22:00,Monday,Keven,Normal,0
932,4,Activity P,1/3/1970 22:00,Friday,Junior,Early,1
3226,3,Activity Q,1/3/1970 22:00,Monday,Carmella,Normal,0
5353,3,Activity D,1/3/1970 23:00,Friday,Frances,Normal,0
1062,4,Activity B,1/3/1970 23:00,Tuesday,Roseanne,Normal,0
4183,2,Activity L,1/3/1970 23:00,Tuesday,Tiffiny,Normal,0
2792,2,Activity K,1/3/1970 23:00,Tuesday,Emily,Normal,0
4615,3,Activity AH,1/3/1970 23:00,Friday,Donald,Normal,0
4197,3,Activity AF,1/3/1970 23:00,Wednesday,Vickie,Normal,0
932,5,Activity B,1/4/1970 0:00,Thursday,Sherlene,Early,1
7208,5,Activity B,1/4/1970 0:00,Friday,Roseanne,Normal,0
515,0,Activity A,1/4/1970 0:00,Monday,Michaele,Normal,0
3621,3,Activity AF,1/4/1970 0:00,Wednesday,Vickie,Normal,0
8885,1,Activity N,1/4/1970 0:00,Thursday,Shandi,Normal,0
7165,0,Activity A,1/4/1970 0:00,Monday,Michaele,Normal,0
7141,2,Activity B,1/4/1970 0:00,Tuesday,Roseanne,SkipSequence,1
3455,2,Activity AE,1/4/1970 0:00,Monday,Keven,Normal,0
3226,4,Activity O,1/4/1970 0:00,Wednesday,Iluminada,Normal,0
4183,3,Activity D,1/4/1970 1:00,Thursday,Frances,Normal,0
5353,4,Activity B,1/4/1970 1:00,Thursday,Keven,Normal,0
2042,0,Activity A,1/4/1970 1:00,Wednesday,Michaele,Normal,0
4615,4,Activity O,1/4/1970 1:00,Wednesday,Earl,Normal,0
4197,4,Activity O,1/4/1970 1:00,Tuesday,Lannie,Normal,0
5076,0,Activity A,1/4/1970 1:00,Wednesday,Gema,Normal,0
8033,0,Activity A,1/4/1970 1:00,Wednesday,Gema,Normal,0
4127,0,Activity A,1/4/1970 1:00,Monday,Michaele,Normal,0
2792,3,Activity D,1/4/1970 1:00,Thursday,Frances,Normal,0
3226,5,Activity B,1/4/1970 2:00,Thursday,Sherlene,Normal,0
3621,4,Activity O,1/4/1970 2:00,Friday,Junior,Normal,0
5016,0,Random activity 21,1/4/1970 2:00,Random day 3,Random user 6,Insert,1
515,1,Activity AE,1/4/1970 2:00,Monday,Keven,Late,1
8904,0,Activity A,1/4/1970 2:00,Monday,Michaele,Normal,0
7165,1,Activity N,1/4/1970 2:00,Thursday,Shandi,Normal,0
3455,3,Activity AF,1/4/1970 2:00,Wednesday,Vickie,Normal,0
2298,0,Activity N,1/4/1970 2:00,Monday,Elisha,Late,1
8885,2,Activity AE,1/4/1970 2:00,Monday,Keven,Normal,0
2042,1,Activity N,1/4/1970 3:00,Monday,Della,Normal,0
8033,1,Activity C,1/4/1970 3:00,Friday,Vickie,Normal,0
2792,4,Activity B,1/4/1970 3:00,Wednesday,Keven,Normal,0
4197,5,Activity A,1/4/1970 3:00,Monday,Michaele,Rework,1
4127,1,Activity N,1/4/1970 3:00,Wednesday,Charles,Normal,0
6942,0,Activity A,1/4/1970 3:00,Monday,Michaele,Normal,0
4183,4,Activity B,1/4/1970 3:00,Friday,Keven,Normal,0
5076,1,Activity C,1/4/1970 3:00,Tuesday,Sandra,Normal,0
4615,5,Activity B,1/4/1970 3:00,Thursday,Alyce,Normal,0
9528,0,Activity A,1/4/1970 4:00,Wednesday,Michaele,Normal,0
8904,1,Activity N,1/4/1970 4:00,Monday,Elisha,Normal,0
3621,5,Activity B,1/4/1970 4:00,Wednesday,Anna,Normal,0
5016,1,Activity A,1/4/1970 4:00,Monday,Michaele,Insert,1
515,2,Activity N,1/4/1970 4:00,Friday,Rossie,Late,1
3455,4,Activity O,1/4/1970 4:00,Thursday,Iluminada,Normal,0
2298,1,Activity Y,1/4/1970 4:00,Friday,Hannah,Late,1
7165,2,Activity AE,1/4/1970 4:00,Thursday,Issac,Normal,0
8885,3,Activity AF,1/4/1970 4:00,Wednesday,Vickie,Normal,0
8033,2,Activity L,1/4/1970 5:00,Monday,Craig,Normal,0
5076,2,Activity K,1/4/1970 5:00,Monday,Emily,Normal,0
4197,6,Activity N,1/4/1970 5:00,Thursday,Amanda,Rework,1
4127,2,Activity P,1/4/1970 5:00,Friday,Junior,Normal,0
6942,1,Activity N,1/4/1970 5:00,Tuesday,Shandi,Normal,0
2042,2,Activity P,1/4/1970 5:00,Friday,Junior,Normal,0
6780,0,Activity A,1/4/1970 6:00,Monday,Michaele,Normal,0
5016,2,Activity N,1/4/1970 6:00,Friday,Rossie,Insert,1
515,3,Activity AF,1/4/1970 6:00,Friday,Vickie,Late,1
9528,1,Activity N,1/4/1970 6:00,Monday,Rossie,Normal,0
3455,5,Activity B,1/4/1970 6:00,Thursday,Alyce,Normal,0
8904,2,Activity Y,1/4/1970 6:00,Friday,Grayce,Normal,0
7165,3,Activity AF,1/4/1970 6:00,Wednesday,Vickie,Normal,0
2298,2,Activity AD,1/4/1970 6:00,Monday,Shandi,Late,1
8885,4,Activity O,1/4/1970 6:00,Tuesday,Lannie,Normal,0
4197,7,Activity AE,1/4/1970 7:00,Thursday,Issac,Rework,1
2042,3,Activity Q,1/4/1970 7:00,Monday,Carmella,Normal,0
4127,3,Activity Q,1/4/1970 7:00,Monday,Clayton,Normal,0
6942,2,Activity AE,1/4/1970 7:00,Thursday,Issac,Normal,0
8033,3,Activity D,1/4/1970 7:00,Friday,Frances,Normal,0
5076,3,Activity D,1/4/1970 7:00,Tuesday,Hoyt,Normal,0
245,0,Activity A,1/4/1970 8:00,Wednesday,Michaele,Normal,0
515,4,Activity O,1/4/1970 8:00,Tuesday,Lannie,Late,1
7165,4,Activity O,1/4/1970 8:00,Tuesday,Hannah,Normal,0
5016,3,Activity AE,1/4/1970 8:00,Monday,Issac,Insert,1
8885,5,Activity B,1/4/1970 8:00,Thursday,Sherlene,Normal,0
2298,3,Activity Z,1/4/1970 8:00,Thursday,Velda,Late,1
8600,0,Activity A,1/4/1970 8:00,Monday,Michaele,Normal,0
8904,3,Activity AC,1/4/1970 8:00,Friday,Issac,Normal,0
9528,2,Random activity 5,1/4/1970 8:00,Random day 2,Random user 11,Insert,1
6780,1,Activity N,1/4/1970 8:00,Thursday,Marilyn,Normal,0
5076,4,Activity B,1/4/1970 9:00,Tuesday,Roseanne,Normal,0
8033,4,Activity B,1/4/1970 9:00,Wednesday,Keven,Normal,0
2042,4,Activity O,1/4/1970 9:00,Tuesday,Lannie,Normal,0
6942,3,Activity AF,1/4/1970 9:00,Friday,Vickie,Normal,0
4197,8,Activity B,1/4/1970 9:00,Thursday,Sherlene,Rework,1
4127,4,Activity O,1/4/1970 9:00,Thursday,Hannah,Normal,0
6780,2,Activity AE,1/4/1970 10:00,Monday,Keven,Normal,0
5016,4,Activity AF,1/4/1970 10:00,Wednesday,Vickie,Insert,1
245,1,Activity N,1/4/1970 10:00,Monday,Elisha,Normal,0
2298,4,Activity O,1/4/1970 10:00,Wednesday,Carmella,Late,1
515,5,Activity B,1/4/1970 10:00,Thursday,Sherlene,Late,1
7165,5,Activity B,1/4/1970 10:00,Thursday,Anna,Normal,0
9528,3,Activity AE,1/4/1970 10:00,Monday,Keven,Insert,1
8904,4,Activity Z,1/4/1970 10:00,Tuesday,Jack,Normal,0
8600,1,Activity N,1/4/1970 10:00,Thursday,Shandi,Normal,0
2161,0,Activity A,1/4/1970 11:00,Wednesday,Gema,Normal,0
6942,4,Activity O,1/4/1970 11:00,Thursday,Craig,Normal,0
4127,5,Activity B,1/4/1970 11:00,Tuesday,Roseanne,Normal,0
2174,0,Activity A,1/4/1970 11:00,Monday,Michaele,Normal,0
2042,5,Activity B,1/4/1970 11:00,Thursday,Sherlene,Normal,0
245,2,Activity Y,1/4/1970 12:00,Friday,Pam,Normal,0
8600,2,Activity AE,1/4/1970 12:00,Monday,Keven,Normal,0
5016,5,Random activity 4,1/4/1970 12:00,Random day 3,Random user 53,Insert,1
9528,4,Activity AF,1/4/1970 12:00,Wednesday,Vickie,Insert,1
6780,3,Activity AF,1/4/1970 12:00,Friday,Vickie,Normal,0
6238,0,Activity A,1/4/1970 12:00,Wednesday,Gema,Normal,0
2298,5,Activity A,1/4/1970 12:00,Monday,Michaele,Late,1
8904,5,Activity O,1/4/1970 12:00,Friday,Junior,Normal,0
2010,0,Activity A,1/4/1970 12:00,Wednesday,Gema,Normal,0
2161,1,Activity C,1/4/1970 13:00,Tuesday,Sandra,Normal,0
5215,0,Activity A,1/4/1970 13:00,Wednesday,Gema,Normal,0
2174,1,Activity N,1/4/1970 13:00,Monday,Della,Normal,0
6942,5,Activity B,1/4/1970 13:00,Monday,Sherlene,Normal,0
8904,6,Activity B,1/4/1970 14:00,Tuesday,Roseanne,Normal,0
6238,1,Activity C,1/4/1970 14:00,Thursday,Vickie,Normal,0
9528,5,Activity O,1/4/1970 14:00,Friday,Iluminada,Insert,1
6780,4,Activity O,1/4/1970 14:00,Friday,Junior,Normal,0
2010,1,Activity C,1/4/1970 14:00,Tuesday,Junior,Normal,0
5016,6,Activity O,1/4/1970 14:00,Friday,Junior,Insert,1
245,3,Activity AA,1/4/1970 14:00,Thursday,Craig,Normal,0
9203,0,Activity A,1/4/1970 14:00,Monday,Michaele,Normal,0
2298,6,Activity B,1/4/1970 14:00,Thursday,Grayce,Late,1
